3276.png	OK button	🆗️	\U0001F197\U0000FE0F	U+1F197	OK button
3277.png	P button	🅿️	\U0001F17F\U0000FE0F	U+1F17F	P button
3278.png	SOS button	🆘️	\U0001F198\U0000FE0F	U+1F198	SOS button
3279.png	UP! button	🆙️	\U0001F199\U0000FE0F	U+1F199	UP! button
3280.png	VS button	🆚️	\U0001F19A\U0000FE0F	U+1F19A	VS button
3281.png	Japanese “here” button	🈁️	\U0001F201\U0000FE0F	U+1F201	Japanese “here” button
3282.png	Japanese “service charge” button	🈂️	\U0001F202\U0000FE0F	U+1F202	Japanese “service charge” button
3283.png	Japanese “monthly amount” button	🈷️	\U0001F237\U0000FE0F	U+1F237	Japanese “monthly amount” button
3284.png	Japanese “not free of charge” button	🈶️	\U0001F236\U0000FE0F	U+1F236	Japanese “not free of charge” button
3285.png	Japanese “reserved” button	🈯️	\U0001F22F\U0000FE0F	U+1F22F	Japanese “reserved” button
3286.png	Japanese “bargain” button	🉐️	\U0001F250\U0000FE0F	U+1F250	Japanese “bargain” button
3287.png	Japanese “discount” button	🈹️	\U0001F239\U0000FE0F	U+1F239	Japanese “discount” button
3288.png	Japanese “free of charge” button	🈚️	\U0001F21A\U0000FE0F	U+1F21A	Japanese “free of charge” button
3289.png	Japanese “prohibited” button	🈲️	\U0001F232\U0000FE0F	U+1F232	Japanese “prohibited” button
3290.png	Japanese “acceptable” button	🉑️	\U0001F251\U0000FE0F	U+1F251	Japanese “acceptable” button
3291.png	Japanese “application” button	🈸️	\U0001F238\U0000FE0F	U+1F238	Japanese “application” button
3292.png	Japanese “passing grade” button	🈴️	\U0001F234\U0000FE0F	U+1F234	Japanese “passing grade” button
3293.png	Japanese “vacancy” button	🈳️	\U0001F233\U0000FE0F	U+1F233	Japanese “vacancy” button
3294.png	Japanese “congratulations” button	㊗️	\U00003297\U0000FE0F	U+3297	Japanese “congratulations” button
3295.png	Japanese “secret” button	㊙️	\U00003299\U0000FE0F	U+3299	Japanese “secret” button
3296.png	Japanese “open for business” button	🈺️	\U0001F23A\U0000FE0F	U+1F23A	Japanese “open for business” button
3297.png	Japanese “no vacancy” button	🈵️	\U0001F235\U0000FE0F	U+1F235	Japanese “no vacancy” button
3298.png	red circle	🔴️	\U0001F534\U0000FE0F	U+1F534	red circle
3299.png	orange circle	🟠️	\U0001F7E0\U0000FE0F	U+1F7E0	orange circle
3300.png	yellow circle	🟡️	\U0001F7E1\U0000FE0F	U+1F7E1	yellow circle
3301.png	green circle	🟢️	\U0001F7E2\U0000FE0F	U+1F7E2	green circle
3302.png	blue circle	🔵️	\U0001F535\U0000FE0F	U+1F535	blue circle
3303.png	purple circle	🟣️	\U0001F7E3\U0000FE0F	U+1F7E3	purple circle
3304.png	brown circle	🟤️	\U0001F7E4\U0000FE0F	U+1F7E4	brown circle
3305.png	black circle	⚫️	\U000026AB\U0000FE0F	U+26AB	black circle
3306.png	white circle	⚪️	\U000026AA\U0000FE0F	U+26AA	white circle
3307.png	red square	🟥️	\U0001F7E5\U0000FE0F	U+1F7E5	red square
3308.png	orange square	🟧️	\U0001F7E7\U0000FE0F	U+1F7E7	orange square
3309.png	yellow square	🟨️	\U0001F7E8\U0000FE0F	U+1F7E8	yellow square
3310.png	green square	🟩️	\U0001F7E9\U0000FE0F	U+1F7E9	green square
3311.png	blue square	🟦️	\U0001F7E6\U0000FE0F	U+1F7E6	blue square
3312.png	purple square	🟪️	\U0001F7EA\U0000FE0F	U+1F7EA	purple square
3313.png	brown square	🟫️	\U0001F7EB\U0000FE0F	U+1F7EB	brown square
3314.png	black large square	⬛️	\U00002B1B\U0000FE0F	U+2B1B	black large square
3315.png	white large square	⬜️	\U00002B1C\U0000FE0F	U+2B1C	white large square
3316.png	black medium square	◼️	\U000025FC\U0000FE0F	U+25FC	black medium square
3317.png	white medium square	◻️	\U000025FB\U0000FE0F	U+25FB	white medium square
3318.png	black medium-small square	◾️	\U000025FE\U0000FE0F	U+25FE	black medium-small square
3319.png	white medium-small square	◽️	\U000025FD\U0000FE0F	U+25FD	white medium-small square
3320.png	black small square	▪️	\U000025AA\U0000FE0F	U+25AA	black small square
3321.png	white small square	▫️	\U000025AB\U0000FE0F	U+25AB	white small square
3322.png	large orange diamond	🔶️	\U0001F536\U0000FE0F	U+1F536	large orange diamond
3323.png	large blue diamond	🔷️	\U0001F537\U0000FE0F	U+1F537	large blue diamond
3324.png	small orange diamond	🔸️	\U0001F538\U0000FE0F	U+1F538	small orange diamond
3325.png	small blue diamond	🔹️	\U0001F539\U0000FE0F	U+1F539	small blue diamond
3326.png	red triangle pointed up	🔺️	\U0001F53A\U0000FE0F	U+1F53A	red triangle pointed up
3327.png	red triangle pointed down	🔻️	\U0001F53B\U0000FE0F	U+1F53B	red triangle pointed down
3328.png	diamond with a dot	💠️	\U0001F4A0\U0000FE0F	U+1F4A0	diamond with a dot
3329.png	radio button	🔘️	\U0001F518\U0000FE0F	U+1F518	radio button
3330.png	white square button	🔳️	\U0001F533\U0000FE0F	U+1F533	white square button
3331.png	black square button	🔲️	\U0001F532\U0000FE0F	U+1F532	black square button
3332.png	chequered flag	🏁️	\U0001F3C1\U0000FE0F	U+1F3C1	chequered flag
3333.png	triangular flag	🚩️	\U0001F6A9\U0000FE0F	U+1F6A9	triangular flag
3334.png	crossed flags	🎌️	\U0001F38C\U0000FE0F	U+1F38C	crossed flags
3335.png	black flag	🏴️	\U0001F3F4\U0000FE0F	U+1F3F4	black flag
3336.png	white flag	🏳️	\U0001F3F3\U0000FE0F	U+1F3F3	white flag
3337.png	rainbow flag	🏳️‍🌈️	\U0001F3F3\U0000FE0F\U0000200D\U0001F308\U0000FE0F	U+1F3F3 U+FE0F U+200D U+1F308	rainbow flag
3338.png	transgender flag	🏳️‍⚧️️	\U0001F3F3\U0000FE0F\U0000200D\U000026A7\U0000FE0F\U0000FE0F	U+1F3F3 U+FE0F U+200D U+26A7 U+FE0F	transgender flag
3339.png	pirate flag	🏴‍☠️️	\U0001F3F4\U0000200D\U00002620\U0000FE0F\U0000FE0F	U+1F3F4 U+200D U+2620 U+FE0F	pirate flag
3340.png	flag: Ascension Island	🇦🇨️	\U0001F1E6\U0001F1E8\U0000FE0F	U+1F1E6 U+1F1E8	flag: Ascension Island
3341.png	flag: Andorra	🇦🇩️	\U0001F1E6\U0001F1E9\U0000FE0F	U+1F1E6 U+1F1E9	flag: Andorra
3342.png	flag: United Arab Emirates	🇦🇪️	\U0001F1E6\U0001F1EA\U0000FE0F	U+1F1E6 U+1F1EA	flag: United Arab Emirates
3343.png	flag: Afghanistan	🇦🇫️	\U0001F1E6\U0001F1EB\U0000FE0F	U+1F1E6 U+1F1EB	flag: Afghanistan
3344.png	flag: Antigua & Barbuda	🇦🇬️	\U0001F1E6\U0001F1EC\U0000FE0F	U+1F1E6 U+1F1EC	flag: Antigua & Barbuda
3345.png	flag: Anguilla	🇦🇮️	\U0001F1E6\U0001F1EE\U0000FE0F	U+1F1E6 U+1F1EE	flag: Anguilla
3346.png	flag: Albania	🇦🇱️	\U0001F1E6\U0001F1F1\U0000FE0F	U+1F1E6 U+1F1F1	flag: Albania
3347.png	flag: Armenia	🇦🇲️	\U0001F1E6\U0001F1F2\U0000FE0F	U+1F1E6 U+1F1F2	flag: Armenia
3348.png	flag: Angola	🇦🇴️	\U0001F1E6\U0001F1F4\U0000FE0F	U+1F1E6 U+1F1F4	flag: Angola
3349.png	flag: Antarctica	🇦🇶️	\U0001F1E6\U0001F1F6\U0000FE0F	U+1F1E6 U+1F1F6	flag: Antarctica
3350.png	flag: Argentina	🇦🇷️	\U0001F1E6\U0001F1F7\U0000FE0F	U+1F1E6 U+1F1F7	flag: Argentina
3351.png	flag: American Samoa	🇦🇸️	\U0001F1E6\U0001F1F8\U0000FE0F	U+1F1E6 U+1F1F8	flag: American Samoa
3352.png	flag: Austria	🇦🇹️	\U0001F1E6\U0001F1F9\U0000FE0F	U+1F1E6 U+1F1F9	flag: Austria
3353.png	flag: Australia	🇦🇺️	\U0001F1E6\U0001F1FA\U0000FE0F	U+1F1E6 U+1F1FA	flag: Australia
3354.png	flag: Aruba	🇦🇼️	\U0001F1E6\U0001F1FC\U0000FE0F	U+1F1E6 U+1F1FC	flag: Aruba
3355.png	flag: Åland Islands	🇦🇽️	\U0001F1E6\U0001F1FD\U0000FE0F	U+1F1E6 U+1F1FD	flag: Åland Islands
3356.png	flag: Azerbaijan	🇦🇿️	\U0001F1E6\U0001F1FF\U0000FE0F	U+1F1E6 U+1F1FF	flag: Azerbaijan
3357.png	flag: Bosnia & Herzegovina	🇧🇦️	\U0001F1E7\U0001F1E6\U0000FE0F	U+1F1E7 U+1F1E6	flag: Bosnia & Herzegovina
3358.png	flag: Barbados	🇧🇧️	\U0001F1E7\U0001F1E7\U0000FE0F	U+1F1E7 U+1F1E7	flag: Barbados
3359.png	flag: Bangladesh	🇧🇩️	\U0001F1E7\U0001F1E9\U0000FE0F	U+1F1E7 U+1F1E9	flag: Bangladesh
3360.png	flag: Belgium	🇧🇪️	\U0001F1E7\U0001F1EA\U0000FE0F	U+1F1E7 U+1F1EA	flag: Belgium
3361.png	flag: Burkina Faso	🇧🇫️	\U0001F1E7\U0001F1EB\U0000FE0F	U+1F1E7 U+1F1EB	flag: Burkina Faso
3362.png	flag: Bulgaria	🇧🇬️	\U0001F1E7\U0001F1EC\U0000FE0F	U+1F1E7 U+1F1EC	flag: Bulgaria
3363.png	flag: Bahrain	🇧🇭️	\U0001F1E7\U0001F1ED\U0000FE0F	U+1F1E7 U+1F1ED	flag: Bahrain
3364.png	flag: Burundi	🇧🇮️	\U0001F1E7\U0001F1EE\U0000FE0F	U+1F1E7 U+1F1EE	flag: Burundi
3365.png	flag: Benin	🇧🇯️	\U0001F1E7\U0001F1EF\U0000FE0F	U+1F1E7 U+1F1EF	flag: Benin
3366.png	flag: St. Barthélemy	🇧🇱️	\U0001F1E7\U0001F1F1\U0000FE0F	U+1F1E7 U+1F1F1	flag: St. Barthélemy
3367.png	flag: Bermuda	🇧🇲️	\U0001F1E7\U0001F1F2\U0000FE0F	U+1F1E7 U+1F1F2	flag: Bermuda
3368.png	flag: Brunei	🇧🇳️	\U0001F1E7\U0001F1F3\U0000FE0F	U+1F1E7 U+1F1F3	flag: Brunei
3369.png	flag: Bolivia	🇧🇴️	\U0001F1E7\U0001F1F4\U0000FE0F	U+1F1E7 U+1F1F4	flag: Bolivia
3370.png	flag: Caribbean Netherlands	🇧🇶️	\U0001F1E7\U0001F1F6\U0000FE0F	U+1F1E7 U+1F1F6	flag: Caribbean Netherlands
3371.png	flag: Brazil	🇧🇷️	\U0001F1E7\U0001F1F7\U0000FE0F	U+1F1E7 U+1F1F7	flag: Brazil
3372.png	flag: Bahamas	🇧🇸️	\U0001F1E7\U0001F1F8\U0000FE0F	U+1F1E7 U+1F1F8	flag: Bahamas
3373.png	flag: Bhutan	🇧🇹️	\U0001F1E7\U0001F1F9\U0000FE0F	U+1F1E7 U+1F1F9	flag: Bhutan
3374.png	flag: Bouvet Island	🇧🇻️	\U0001F1E7\U0001F1FB\U0000FE0F	U+1F1E7 U+1F1FB	flag: Bouvet Island
3375.png	flag: Botswana	🇧🇼️	\U0001F1E7\U0001F1FC\U0000FE0F	U+1F1E7 U+1F1FC	flag: Botswana
3376.png	flag: Belarus	🇧🇾️	\U0001F1E7\U0001F1FE\U0000FE0F	U+1F1E7 U+1F1FE	flag: Belarus
3377.png	flag: Belize	🇧🇿️	\U0001F1E7\U0001F1FF\U0000FE0F	U+1F1E7 U+1F1FF	flag: Belize
3378.png	flag: Canada	🇨🇦️	\U0001F1E8\U0001F1E6\U0000FE0F	U+1F1E8 U+1F1E6	flag: Canada
3379.png	flag: Cocos (Keeling) Islands	🇨🇨️	\U0001F1E8\U0001F1E8\U0000FE0F	U+1F1E8 U+1F1E8	flag: Cocos (Keeling) Islands
3380.png	flag: Congo - Kinshasa	🇨🇩️	\U0001F1E8\U0001F1E9\U0000FE0F	U+1F1E8 U+1F1E9	flag: Congo - Kinshasa
3381.png	flag: Central African Republic	🇨🇫️	\U0001F1E8\U0001F1EB\U0000FE0F	U+1F1E8 U+1F1EB	flag: Central African Republic
3382.png	flag: Congo - Brazzaville	🇨🇬️	\U0001F1E8\U0001F1EC\U0000FE0F	U+1F1E8 U+1F1EC	flag: Congo - Brazzaville
3383.png	flag: Switzerland	🇨🇭️	\U0001F1E8\U0001F1ED\U0000FE0F	U+1F1E8 U+1F1ED	flag: Switzerland
3384.png	flag: Côte d’Ivoire	🇨🇮️	\U0001F1E8\U0001F1EE\U0000FE0F	U+1F1E8 U+1F1EE	flag: Côte d’Ivoire
3385.png	flag: Cook Islands	🇨🇰️	\U0001F1E8\U0001F1F0\U0000FE0F	U+1F1E8 U+1F1F0	flag: Cook Islands
3386.png	flag: Chile	🇨🇱️	\U0001F1E8\U0001F1F1\U0000FE0F	U+1F1E8 U+1F1F1	flag: Chile
3387.png	flag: Cameroon	🇨🇲️	\U0001F1E8\U0001F1F2\U0000FE0F	U+1F1E8 U+1F1F2	flag: Cameroon
3388.png	flag: China	🇨🇳️	\U0001F1E8\U0001F1F3\U0000FE0F	U+1F1E8 U+1F1F3	flag: China
3389.png	flag: Colombia	🇨🇴️	\U0001F1E8\U0001F1F4\U0000FE0F	U+1F1E8 U+1F1F4	flag: Colombia
3390.png	flag: Clipperton Island	🇨🇵️	\U0001F1E8\U0001F1F5\U0000FE0F	U+1F1E8 U+1F1F5	flag: Clipperton Island
3391.png	flag: Costa Rica	🇨🇷️	\U0001F1E8\U0001F1F7\U0000FE0F	U+1F1E8 U+1F1F7	flag: Costa Rica
3392.png	flag: Cuba	🇨🇺️	\U0001F1E8\U0001F1FA\U0000FE0F	U+1F1E8 U+1F1FA	flag: Cuba
3393.png	flag: Cape Verde	🇨🇻️	\U0001F1E8\U0001F1FB\U0000FE0F	U+1F1E8 U+1F1FB	flag: Cape Verde
3394.png	flag: Curaçao	🇨🇼️	\U0001F1E8\U0001F1FC\U0000FE0F	U+1F1E8 U+1F1FC	flag: Curaçao
3395.png	flag: Christmas Island	🇨🇽️	\U0001F1E8\U0001F1FD\U0000FE0F	U+1F1E8 U+1F1FD	flag: Christmas Island
3396.png	flag: Cyprus	🇨🇾️	\U0001F1E8\U0001F1FE\U0000FE0F	U+1F1E8 U+1F1FE	flag: Cyprus
3397.png	flag: Czechia	🇨🇿️	\U0001F1E8\U0001F1FF\U0000FE0F	U+1F1E8 U+1F1FF	flag: Czechia
3398.png	flag: Germany	🇩🇪️	\U0001F1E9\U0001F1EA\U0000FE0F	U+1F1E9 U+1F1EA	flag: Germany
3399.png	flag: Diego Garcia	🇩🇬️	\U0001F1E9\U0001F1EC\U0000FE0F	U+1F1E9 U+1F1EC	flag: Diego Garcia
3400.png	flag: Djibouti	🇩🇯️	\U0001F1E9\U0001F1EF\U0000FE0F	U+1F1E9 U+1F1EF	flag: Djibouti
3401.png	flag: Denmark	🇩🇰️	\U0001F1E9\U0001F1F0\U0000FE0F	U+1F1E9 U+1F1F0	flag: Denmark
3402.png	flag: Dominica	🇩🇲️	\U0001F1E9\U0001F1F2\U0000FE0F	U+1F1E9 U+1F1F2	flag: Dominica
3403.png	flag: Dominican Republic	🇩🇴️	\U0001F1E9\U0001F1F4\U0000FE0F	U+1F1E9 U+1F1F4	flag: Dominican Republic
3404.png	flag: Algeria	🇩🇿️	\U0001F1E9\U0001F1FF\U0000FE0F	U+1F1E9 U+1F1FF	flag: Algeria
3405.png	flag: Ceuta & Melilla	🇪🇦️	\U0001F1EA\U0001F1E6\U0000FE0F	U+1F1EA U+1F1E6	flag: Ceuta & Melilla
3406.png	flag: Ecuador	🇪🇨️	\U0001F1EA\U0001F1E8\U0000FE0F	U+1F1EA U+1F1E8	flag: Ecuador
3407.png	flag: Estonia	🇪🇪️	\U0001F1EA\U0001F1EA\U0000FE0F	U+1F1EA U+1F1EA	flag: Estonia
3408.png	flag: Egypt	🇪🇬️	\U0001F1EA\U0001F1EC\U0000FE0F	U+1F1EA U+1F1EC	flag: Egypt
3409.png	flag: Western Sahara	🇪🇭️	\U0001F1EA\U0001F1ED\U0000FE0F	U+1F1EA U+1F1ED	flag: Western Sahara
3410.png	flag: Eritrea	🇪🇷️	\U0001F1EA\U0001F1F7\U0000FE0F	U+1F1EA U+1F1F7	flag: Eritrea
3411.png	flag: Spain	🇪🇸️	\U0001F1EA\U0001F1F8\U0000FE0F	U+1F1EA U+1F1F8	flag: Spain
3412.png	flag: Ethiopia	🇪🇹️	\U0001F1EA\U0001F1F9\U0000FE0F	U+1F1EA U+1F1F9	flag: Ethiopia
3413.png	flag: European Union	🇪🇺️	\U0001F1EA\U0001F1FA\U0000FE0F	U+1F1EA U+1F1FA	flag: European Union
3414.png	flag: Finland	🇫🇮️	\U0001F1EB\U0001F1EE\U0000FE0F	U+1F1EB U+1F1EE	flag: Finland
3415.png	flag: Fiji	🇫🇯️	\U0001F1EB\U0001F1EF\U0000FE0F	U+1F1EB U+1F1EF	flag: Fiji
3416.png	flag: Falkland Islands	🇫🇰️	\U0001F1EB\U0001F1F0\U0000FE0F	U+1F1EB U+1F1F0	flag: Falkland Islands
3417.png	flag: Micronesia	🇫🇲️	\U0001F1EB\U0001F1F2\U0000FE0F	U+1F1EB U+1F1F2	flag: Micronesia
3418.png	flag: Faroe Islands	🇫🇴️	\U0001F1EB\U0001F1F4\U0000FE0F	U+1F1EB U+1F1F4	flag: Faroe Islands
3419.png	flag: France	🇫🇷️	\U0001F1EB\U0001F1F7\U0000FE0F	U+1F1EB U+1F1F7	flag: France
3420.png	flag: Gabon	🇬🇦️	\U0001F1EC\U0001F1E6\U0000FE0F	U+1F1EC U+1F1E6	flag: Gabon
3421.png	flag: United Kingdom	🇬🇧️	\U0001F1EC\U0001F1E7\U0000FE0F	U+1F1EC U+1F1E7	flag: United Kingdom
3422.png	flag: Grenada	🇬🇩️	\U0001F1EC\U0001F1E9\U0000FE0F	U+1F1EC U+1F1E9	flag: Grenada
3423.png	flag: Georgia	🇬🇪️	\U0001F1EC\U0001F1EA\U0000FE0F	U+1F1EC U+1F1EA	flag: Georgia
3424.png	flag: French Guiana	🇬🇫️	\U0001F1EC\U0001F1EB\U0000FE0F	U+1F1EC U+1F1EB	flag: French Guiana
3425.png	flag: Guernsey	🇬🇬️	\U0001F1EC\U0001F1EC\U0000FE0F	U+1F1EC U+1F1EC	flag: Guernsey
3426.png	flag: Ghana	🇬🇭️	\U0001F1EC\U0001F1ED\U0000FE0F	U+1F1EC U+1F1ED	flag: Ghana
3427.png	flag: Gibraltar	🇬🇮️	\U0001F1EC\U0001F1EE\U0000FE0F	U+1F1EC U+1F1EE	flag: Gibraltar
3428.png	flag: Greenland	🇬🇱️	\U0001F1EC\U0001F1F1\U0000FE0F	U+1F1EC U+1F1F1	flag: Greenland
3429.png	flag: Gambia	🇬🇲️	\U0001F1EC\U0001F1F2\U0000FE0F	U+1F1EC U+1F1F2	flag: Gambia
3430.png	flag: Guinea	🇬🇳️	\U0001F1EC\U0001F1F3\U0000FE0F	U+1F1EC U+1F1F3	flag: Guinea
3431.png	flag: Guadeloupe	🇬🇵️	\U0001F1EC\U0001F1F5\U0000FE0F	U+1F1EC U+1F1F5	flag: Guadeloupe
3432.png	flag: Equatorial Guinea	🇬🇶️	\U0001F1EC\U0001F1F6\U0000FE0F	U+1F1EC U+1F1F6	flag: Equatorial Guinea
3433.png	flag: Greece	🇬🇷️	\U0001F1EC\U0001F1F7\U0000FE0F	U+1F1EC U+1F1F7	flag: Greece
3434.png	flag: South Georgia & South Sandwich Islands	🇬🇸️	\U0001F1EC\U0001F1F8\U0000FE0F	U+1F1EC U+1F1F8	flag: South Georgia & South Sandwich Islands
3435.png	flag: Guatemala	🇬🇹️	\U0001F1EC\U0001F1F9\U0000FE0F	U+1F1EC U+1F1F9	flag: Guatemala
3436.png	flag: Guam	🇬🇺️	\U0001F1EC\U0001F1FA\U0000FE0F	U+1F1EC U+1F1FA	flag: Guam
3437.png	flag: Guinea-Bissau	🇬🇼️	\U0001F1EC\U0001F1FC\U0000FE0F	U+1F1EC U+1F1FC	flag: Guinea-Bissau
3438.png	flag: Guyana	🇬🇾️	\U0001F1EC\U0001F1FE\U0000FE0F	U+1F1EC U+1F1FE	flag: Guyana
3439.png	flag: Hong Kong SAR China	🇭🇰️	\U0001F1ED\U0001F1F0\U0000FE0F	U+1F1ED U+1F1F0	flag: Hong Kong SAR China
3440.png	flag: Heard & McDonald Islands	🇭🇲️	\U0001F1ED\U0001F1F2\U0000FE0F	U+1F1ED U+1F1F2	flag: Heard & McDonald Islands
3441.png	flag: Honduras	🇭🇳️	\U0001F1ED\U0001F1F3\U0000FE0F	U+1F1ED U+1F1F3	flag: Honduras
3442.png	flag: Croatia	🇭🇷️	\U0001F1ED\U0001F1F7\U0000FE0F	U+1F1ED U+1F1F7	flag: Croatia
3443.png	flag: Haiti	🇭🇹️	\U0001F1ED\U0001F1F9\U0000FE0F	U+1F1ED U+1F1F9	flag: Haiti
3444.png	flag: Hungary	🇭🇺️	\U0001F1ED\U0001F1FA\U0000FE0F	U+1F1ED U+1F1FA	flag: Hungary
3445.png	flag: Canary Islands	🇮🇨️	\U0001F1EE\U0001F1E8\U0000FE0F	U+1F1EE U+1F1E8	flag: Canary Islands
3446.png	flag: Indonesia	🇮🇩️	\U0001F1EE\U0001F1E9\U0000FE0F	U+1F1EE U+1F1E9	flag: Indonesia
3447.png	flag: Ireland	🇮🇪️	\U0001F1EE\U0001F1EA\U0000FE0F	U+1F1EE U+1F1EA	flag: Ireland
3448.png	flag: Israel	🇮🇱️	\U0001F1EE\U0001F1F1\U0000FE0F	U+1F1EE U+1F1F1	flag: Israel
3449.png	flag: Isle of Man	🇮🇲️	\U0001F1EE\U0001F1F2\U0000FE0F	U+1F1EE U+1F1F2	flag: Isle of Man
3450.png	flag: India	🇮🇳️	\U0001F1EE\U0001F1F3\U0000FE0F	U+1F1EE U+1F1F3	flag: India
3451.png	flag: British Indian Ocean Territory	🇮🇴️	\U0001F1EE\U0001F1F4\U0000FE0F	U+1F1EE U+1F1F4	flag: British Indian Ocean Territory
3452.png	flag: Iraq	🇮🇶️	\U0001F1EE\U0001F1F6\U0000FE0F	U+1F1EE U+1F1F6	flag: Iraq
3453.png	flag: Iran	🇮🇷️	\U0001F1EE\U0001F1F7\U0000FE0F	U+1F1EE U+1F1F7	flag: Iran
3454.png	flag: Iceland	🇮🇸️	\U0001F1EE\U0001F1F8\U0000FE0F	U+1F1EE U+1F1F8	flag: Iceland
3455.png	flag: Italy	🇮🇹️	\U0001F1EE\U0001F1F9\U0000FE0F	U+1F1EE U+1F1F9	flag: Italy
3456.png	flag: Jersey	🇯🇪️	\U0001F1EF\U0001F1EA\U0000FE0F	U+1F1EF U+1F1EA	flag: Jersey
3457.png	flag: Jamaica	🇯🇲️	\U0001F1EF\U0001F1F2\U0000FE0F	U+1F1EF U+1F1F2	flag: Jamaica
3458.png	flag: Jordan	🇯🇴️	\U0001F1EF\U0001F1F4\U0000FE0F	U+1F1EF U+1F1F4	flag: Jordan
3459.png	flag: Japan	🇯🇵️	\U0001F1EF\U0001F1F5\U0000FE0F	U+1F1EF U+1F1F5	flag: Japan
3460.png	flag: Kenya	🇰🇪️	\U0001F1F0\U0001F1EA\U0000FE0F	U+1F1F0 U+1F1EA	flag: Kenya
3461.png	flag: Kyrgyzstan	🇰🇬️	\U0001F1F0\U0001F1EC\U0000FE0F	U+1F1F0 U+1F1EC	flag: Kyrgyzstan
3462.png	flag: Cambodia	🇰🇭️	\U0001F1F0\U0001F1ED\U0000FE0F	U+1F1F0 U+1F1ED	flag: Cambodia
3463.png	flag: Kiribati	🇰🇮️	\U0001F1F0\U0001F1EE\U0000FE0F	U+1F1F0 U+1F1EE	flag: Kiribati
3464.png	flag: Comoros	🇰🇲️	\U0001F1F0\U0001F1F2\U0000FE0F	U+1F1F0 U+1F1F2	flag: Comoros
3465.png	flag: St. Kitts & Nevis	🇰🇳️	\U0001F1F0\U0001F1F3\U0000FE0F	U+1F1F0 U+1F1F3	flag: St. Kitts & Nevis
3466.png	flag: North Korea	🇰🇵️	\U0001F1F0\U0001F1F5\U0000FE0F	U+1F1F0 U+1F1F5	flag: North Korea
3467.png	flag: South Korea	🇰🇷️	\U0001F1F0\U0001F1F7\U0000FE0F	U+1F1F0 U+1F1F7	flag: South Korea
3468.png	flag: Kuwait	🇰🇼️	\U0001F1F0\U0001F1FC\U0000FE0F	U+1F1F0 U+1F1FC	flag: Kuwait
3469.png	flag: Cayman Islands	🇰🇾️	\U0001F1F0\U0001F1FE\U0000FE0F	U+1F1F0 U+1F1FE	flag: Cayman Islands
3470.png	flag: Kazakhstan	🇰🇿️	\U0001F1F0\U0001F1FF\U0000FE0F	U+1F1F0 U+1F1FF	flag: Kazakhstan
3471.png	flag: Laos	🇱🇦️	\U0001F1F1\U0001F1E6\U0000FE0F	U+1F1F1 U+1F1E6	flag: Laos
3472.png	flag: Lebanon	🇱🇧️	\U0001F1F1\U0001F1E7\U0000FE0F	U+1F1F1 U+1F1E7	flag: Lebanon
3473.png	flag: St. Lucia	🇱🇨️	\U0001F1F1\U0001F1E8\U0000FE0F	U+1F1F1 U+1F1E8	flag: St. Lucia
3474.png	flag: Liechtenstein	🇱🇮️	\U0001F1F1\U0001F1EE\U0000FE0F	U+1F1F1 U+1F1EE	flag: Liechtenstein
3475.png	flag: Sri Lanka	🇱🇰️	\U0001F1F1\U0001F1F0\U0000FE0F	U+1F1F1 U+1F1F0	flag: Sri Lanka
3476.png	flag: Liberia	🇱🇷️	\U0001F1F1\U0001F1F7\U0000FE0F	U+1F1F1 U+1F1F7	flag: Liberia
3477.png	flag: Lesotho	🇱🇸️	\U0001F1F1\U0001F1F8\U0000FE0F	U+1F1F1 U+1F1F8	flag: Lesotho
3478.png	flag: Lithuania	🇱🇹️	\U0001F1F1\U0001F1F9\U0000FE0F	U+1F1F1 U+1F1F9	flag: Lithuania
3479.png	flag: Luxembourg	🇱🇺️	\U0001F1F1\U0001F1FA\U0000FE0F	U+1F1F1 U+1F1FA	flag: Luxembourg
3480.png	flag: Latvia	🇱🇻️	\U0001F1F1\U0001F1FB\U0000FE0F	U+1F1F1 U+1F1FB	flag: Latvia
3481.png	flag: Libya	🇱🇾️	\U0001F1F1\U0001F1FE\U0000FE0F	U+1F1F1 U+1F1FE	flag: Libya
3482.png	flag: Morocco	🇲🇦️	\U0001F1F2\U0001F1E6\U0000FE0F	U+1F1F2 U+1F1E6	flag: Morocco
3483.png	flag: Monaco	🇲🇨️	\U0001F1F2\U0001F1E8\U0000FE0F	U+1F1F2 U+1F1E8	flag: Monaco
3484.png	flag: Moldova	🇲🇩️	\U0001F1F2\U0001F1E9\U0000FE0F	U+1F1F2 U+1F1E9	flag: Moldova
3485.png	flag: Montenegro	🇲🇪️	\U0001F1F2\U0001F1EA\U0000FE0F	U+1F1F2 U+1F1EA	flag: Montenegro
3486.png	flag: St. Martin	🇲🇫️	\U0001F1F2\U0001F1EB\U0000FE0F	U+1F1F2 U+1F1EB	flag: St. Martin
3487.png	flag: Madagascar	🇲🇬️	\U0001F1F2\U0001F1EC\U0000FE0F	U+1F1F2 U+1F1EC	flag: Madagascar
3488.png	flag: Marshall Islands	🇲🇭️	\U0001F1F2\U0001F1ED\U0000FE0F	U+1F1F2 U+1F1ED	flag: Marshall Islands
3489.png	flag: North Macedonia	🇲🇰️	\U0001F1F2\U0001F1F0\U0000FE0F	U+1F1F2 U+1F1F0	flag: North Macedonia
3490.png	flag: Mali	🇲🇱️	\U0001F1F2\U0001F1F1\U0000FE0F	U+1F1F2 U+1F1F1	flag: Mali
